theta,phi
0,0
0.444265627780375,0
0.634665182543393,0
0.951997773815089,0
1.07893081032377,0
1.65012947461282,0
1.71359599286716,0
2.0943951023932,0
2.15786162064753,0
2.22132813890187,0
2.60212724842791,0
2.72906028493659,0
2.79252680319093,0
2.91945983969961,0
2.98292635795395,0
3.36372546747998,0
3.554125022243,0
3.61759154049734,0
4.18879020478639,0
4.31572324129507,0
4.37918975954941,0
4.44265627780375,0
4.69652235082111,0
4.75998886907544,0
4.82345538732978,0
4.95038842383846,0
5.39465405161884,0
5.64852012463619,0
6.02931923416223,0
6.28318530717959,0
0.317332591271696,0.0317332591271696
0.698131700797732,0.0317332591271696
0.761598219052071,0.0317332591271696
0.951997773815089,0.0317332591271696
1.01546429206943,0.0317332591271696
1.07893081032377,0.0317332591271696
1.26933036508679,0.0317332591271696
1.39626340159546,0.0317332591271696
1.52319643810414,0.0317332591271696
1.65012947461282,0.0317332591271696
1.84052902937584,0.0317332591271696
1.96746206588452,0.0317332591271696
2.34826117541055,0.0317332591271696
2.91945983969961,0.0317332591271696
3.2367924309713,0.0317332591271696
3.49065850398866,0.0317332591271696
4.25225672304073,0.0317332591271696
4.44265627780375,0.0317332591271696
4.75998886907544,0.0317332591271696
4.88692190558412,0.0317332591271696
5.0138549420928,0.0317332591271696
5.14078797860148,0.0317332591271696
5.71198664289053,0.0317332591271696
5.83891967939921,0.0317332591271696
5.90238619765355,0.0317332591271696
6.09278575241657,0.0317332591271696
0.126933036508679,0.0634665182543393
0.190399554763018,0.0634665182543393
0.253866073017357,0.0634665182543393
0.380799109526036,0.0634665182543393
0.571198664289053,0.0634665182543393
0.698131700797732,0.0634665182543393
0.82506473730641,0.0634665182543393
0.88853125556075,0.0634665182543393
1.07893081032377,0.0634665182543393
1.33279688334112,0.0634665182543393
1.4597299198498,0.0634665182543393
1.71359599286716,0.0634665182543393
1.7770625111215,0.0634665182543393
1.90399554763018,0.0634665182543393
2.0943951023932,0.0634665182543393
2.34826117541055,0.0634665182543393
2.53866073017357,0.0634665182543393
2.72906028493659,0.0634665182543393
2.85599332144527,0.0634665182543393
2.91945983969961,0.0634665182543393
2.98292635795395,0.0634665182543393
3.554125022243,0.0634665182543393
3.99839065002337,0.0634665182543393
4.37918975954941,0.0634665182543393
4.75998886907544,0.0634665182543393
4.82345538732978,0.0634665182543393
4.88692190558412,0.0634665182543393
5.0138549420928,0.0634665182543393
5.26772101511016,0.0634665182543393
5.3311875333645,0.0634665182543393
5.58505360638185,0.0634665182543393
5.77545316114487,0.0634665182543393
0.0634665182543393,0.0951997773815089
0.126933036508679,0.0951997773815089
0.253866073017357,0.0951997773815089
0.634665182543393,0.0951997773815089
0.761598219052071,0.0951997773815089
1.01546429206943,0.0951997773815089
1.33279688334112,0.0951997773815089
1.4597299198498,0.0951997773815089
1.71359599286716,0.0951997773815089
1.7770625111215,0.0951997773815089
1.96746206588452,0.0951997773815089
2.28479465715621,0.0951997773815089
2.72906028493659,0.0951997773815089
2.98292635795395,0.0951997773815089
3.2367924309713,0.0951997773815089
3.42719198573432,0.0951997773815089
3.49065850398866,0.0951997773815089
3.68105805875168,0.0951997773815089
3.87145761351469,0.0951997773815089
4.06185716827771,0.0951997773815089
4.37918975954941,0.0951997773815089
4.44265627780375,0.0951997773815089
4.50612279605809,0.0951997773815089
4.88692190558412,0.0951997773815089
5.20425449685582,0.0951997773815089
5.3311875333645,0.0951997773815089
5.39465405161884,0.0951997773815089
5.52158708812751,0.0951997773815089
5.58505360638185,0.0951997773815089
5.77545316114487,0.0951997773815089
5.83891967939921,0.0951997773815089
6.02931923416223,0.0951997773815089
6.28318530717959,0.0951997773815089
0.126933036508679,0.126933036508679
0.190399554763018,0.126933036508679
0.317332591271696,0.126933036508679
0.82506473730641,0.126933036508679
1.26933036508679,0.126933036508679
1.65012947461282,0.126933036508679
1.84052902937584,0.126933036508679
2.0943951023932,0.126933036508679
2.41172769366489,0.126933036508679
2.60212724842791,0.126933036508679
2.91945983969961,0.126933036508679
3.2367924309713,0.126933036508679
3.554125022243,0.126933036508679
3.74452457700602,0.126933036508679
3.80799109526036,0.126933036508679
4.12532368653205,0.126933036508679
4.63305583256677,0.126933036508679
4.75998886907544,0.126933036508679
5.0138549420928,0.126933036508679
5.07732146034714,0.126933036508679
5.20425449685582,0.126933036508679
5.26772101511016,0.126933036508679
5.71198664289053,0.126933036508679
5.77545316114487,0.126933036508679
6.09278575241657,0.126933036508679
6.21971878892525,0.126933036508679
0.380799109526036,0.158666295635848
0.444265627780375,0.158666295635848
0.571198664289053,0.158666295635848
0.88853125556075,0.158666295635848
0.951997773815089,0.158666295635848
1.14239732857811,0.158666295635848
1.26933036508679,0.158666295635848
2.28479465715621,0.158666295635848
2.41172769366489,0.158666295635848
2.47519421191923,0.158666295635848
2.60212724842791,0.158666295635848
2.72906028493659,0.158666295635848
2.85599332144527,0.158666295635848
2.91945983969961,0.158666295635848
3.04639287620828,0.158666295635848
3.10985939446262,0.158666295635848
3.2367924309713,0.158666295635848
3.49065850398866,0.158666295635848
3.87145761351469,0.158666295635848
4.12532368653205,0.158666295635848
4.18879020478639,0.158666295635848
4.69652235082111,0.158666295635848
4.88692190558412,0.158666295635848
4.95038842383846,0.158666295635848
5.0138549420928,0.158666295635848
5.07732146034714,0.158666295635848
5.3311875333645,0.158666295635848
